Country,City,Date,Year,Month,Day,Temp,DayOfYear
Israel,Tel Aviv,2005-01-17,2005,1,17,-72.77777777777777,17
Israel,Tel Aviv,2005-01-18,2005,1,18,-72.77777777777777,18
Israel,Tel Aviv,2005-01-19,2005,1,19,-72.77777777777777,19
Israel,Tel Aviv,2005-01-20,2005,1,20,13.833333333333334,20
Israel,Tel Aviv,2005-01-21,2005,1,21,14.555555555555555,21
Israel,Tel Aviv,2005-01-22,2005,1,22,10.555555555555555,22
Israel,Tel Aviv,2005-01-23,2005,1,23,15.166666666666666,23
Israel,Tel Aviv,2005-01-24,2005,1,24,15.27777777777778,24
Israel,Tel Aviv,2005-01-25,2005,1,25,14.61111111111111,25
Israel,Tel Aviv,2005-01-26,2005,1,26,13.61111111111111,26
Israel,Tel Aviv,2005-01-27,2005,1,27,14.11111111111111,27
Israel,Tel Aviv,2005-01-28,2005,1,28,16.166666666666668,28
Israel,Tel Aviv,2005-01-29,2005,1,29,19.72222222222222,29
Israel,Tel Aviv,2005-01-30,2005,1,30,20.88888888888889,30
Israel,Tel Aviv,2005-01-31,2005,1,31,16.555555555555557,31
Israel,Tel Aviv,2006-01-01,2006,1,1,-72.77777777777777,1
Israel,Tel Aviv,2006-01-02,2006,1,2,16.055555555555557,2
Israel,Tel Aviv,2006-01-03,2006,1,3,19.33333333333333,3
Israel,Tel Aviv,2006-01-04,2006,1,4,20.666666666666668,4
Israel,Tel Aviv,2006-01-05,2006,1,5,20.27777777777778,5
Israel,Tel Aviv,2006-01-06,2006,1,6,17.27777777777778,6
Israel,Tel Aviv,2006-01-07,2006,1,7,16.88888888888889,7
Israel,Tel Aviv,2006-01-08,2006,1,8,15.88888888888889,8
Israel,Tel Aviv,2006-01-09,2006,1,9,15.11111111111111,9
Israel,Tel Aviv,2006-01-10,2006,1,10,14.333333333333334,10
Israel,Tel Aviv,2006-01-11,2006,1,11,11.72222222222222,11
Israel,Tel Aviv,2006-01-12,2006,1,12,12.388888888888888,12
Israel,Tel Aviv,2006-01-13,2006,1,13,11.61111111111111,13
Israel,Tel Aviv,2006-01-14,2006,1,14,11.277777777777777,14
Israel,Tel Aviv,2006-01-15,2006,1,15,10.999999999999998,15
Israel,Tel Aviv,2006-01-16,2006,1,16,11.77777777777778,16
Israel,Tel Aviv,2006-01-17,2006,1,17,12.72222222222222,17
Israel,Tel Aviv,2006-01-18,2006,1,18,14.11111111111111,18
Israel,Tel Aviv,2006-01-19,2006,1,19,13.722222222222223,19
Israel,Tel Aviv,2006-01-20,2006,1,20,15.5,20
Israel,Tel Aviv,2006-01-21,2006,1,21,15.77777777777778,21
Israel,Tel Aviv,2006-01-22,2006,1,22,15.555555555555555,22
Israel,Tel Aviv,2006-01-23,2006,1,23,16.944444444444443,23
Israel,Tel Aviv,2006-01-24,2006,1,24,15.833333333333334,24
Israel,Tel Aviv,2006-01-25,2006,1,25,15.61111111111111,25
Israel,Tel Aviv,2006-01-26,2006,1,26,15.333333333333334,26
Israel,Tel Aviv,2006-01-27,2006,1,27,14.88888888888889,27
Israel,Tel Aviv,2006-01-28,2006,1,28,14.88888888888889,28
Israel,Tel Aviv,2006-01-29,2006,1,29,13.944444444444445,29
Israel,Tel Aviv,2006-01-30,2006,1,30,12.77777777777778,30
Israel,Tel Aviv,2006-01-31,2006,1,31,13.22222222222222,31
Israel,Tel Aviv,2007-01-01,2007,1,1,11.055555555555555,1
Israel,Tel Aviv,2007-01-02,2007,1,2,13.166666666666668,2
Israel,Tel Aviv,2007-01-03,2007,1,3,13.055555555555555,3
Israel,Tel Aviv,2007-01-04,2007,1,4,12.833333333333334,4
Israel,Tel Aviv,2007-01-05,2007,1,5,13.833333333333334,5
Israel,Tel Aviv,2007-01-06,2007,1,6,13.666666666666666,6
Israel,Tel Aviv,2007-01-07,2007,1,7,13.722222222222223,7
Israel,Tel Aviv,2007-01-08,2007,1,8,13.444444444444446,8
Israel,Tel Aviv,2007-01-09,2007,1,9,13.666666666666666,9
Israel,Tel Aviv,2007-01-10,2007,1,10,13.88888888888889,10
Israel,Tel Aviv,2007-01-11,2007,1,11,13.166666666666668,11
Israel,Tel Aviv,2007-01-12,2007,1,12,12.388888888888888,12
Israel,Tel Aviv,2007-01-13,2007,1,13,12.666666666666664,13
Israel,Tel Aviv,2007-01-14,2007,1,14,13.055555555555555,14
Israel,Tel Aviv,2007-01-15,2007,1,15,12.77777777777778,15
Israel,Tel Aviv,2007-01-16,2007,1,16,13.27777777777778,16
Israel,Tel Aviv,2007-01-17,2007,1,17,13.11111111111111,17
Israel,Tel Aviv,2007-01-18,2007,1,18,11.444444444444445,18
Israel,Tel Aviv,2007-01-19,2007,1,19,12.111111111111107,19
Israel,Tel Aviv,2007-01-20,2007,1,20,13.055555555555555,20
Israel,Tel Aviv,2007-01-21,2007,1,21,14.444444444444445,21
Israel,Tel Aviv,2007-01-22,2007,1,22,12.444444444444445,22
Israel,Tel Aviv,2007-01-23,2007,1,23,13.777777777777777,23
Israel,Tel Aviv,2007-01-24,2007,1,24,15.444444444444445,24
Israel,Tel Aviv,2007-01-25,2007,1,25,15.61111111111111,25
Israel,Tel Aviv,2007-01-26,2007,1,26,14.11111111111111,26
Israel,Tel Aviv,2007-01-27,2007,1,27,14.77777777777778,27
Israel,Tel Aviv,2007-01-28,2007,1,28,15.61111111111111,28
Israel,Tel Aviv,2007-01-29,2007,1,29,14.444444444444445,29
Israel,Tel Aviv,2007-01-30,2007,1,30,13.88888888888889,30
Israel,Tel Aviv,2007-01-31,2007,1,31,15.61111111111111,31
Jordan,Amman,1995-01-01,1995,1,1,9.055555555555554,1
Jordan,Amman,1995-01-02,1995,1,2,9.055555555555554,2
Jordan,Amman,1995-01-03,1995,1,3,10.77777777777778,3
Jordan,Amman,1995-01-04,1995,1,4,9.77777777777778,4
Jordan,Amman,1995-01-05,1995,1,5,9.611111111111107,5
Jordan,Amman,1995-01-06,1995,1,6,9.77777777777778,6
Jordan,Amman,1995-01-07,1995,1,7,10.333333333333334,7
Jordan,Amman,1995-01-08,1995,1,8,9.5,8
Jordan,Amman,1995-01-09,1995,1,9,10.166666666666664,9
Jordan,Amman,1995-01-10,1995,1,10,10.388888888888893,10
Jordan,Amman,1995-01-11,1995,1,11,8.277777777777779,11
Jordan,Amman,1995-01-12,1995,1,12,6.277777777777776,12
Jordan,Amman,1995-01-13,1995,1,13,7.777777777777778,13
Jordan,Amman,1995-01-14,1995,1,14,9.611111111111107,14
Jordan,Amman,1995-01-15,1995,1,15,10.444444444444445,15
Jordan,Amman,1995-01-16,1995,1,16,5.999999999999998,16
Jordan,Amman,1995-01-17,1995,1,17,6.222222222222224,17
Jordan,Amman,1995-01-18,1995,1,18,5.833333333333333,18
Jordan,Amman,1995-01-19,1995,1,19,6.611111111111111,19
Jordan,Amman,1995-01-20,1995,1,20,6.4444444444444455,20
Jordan,Amman,1995-01-21,1995,1,21,6.666666666666667,21
Jordan,Amman,1995-01-22,1995,1,22,7.000000000000001,22
Jordan,Amman,1995-01-23,1995,1,23,7.611111111111112,23
Jordan,Amman,1995-01-24,1995,1,24,7.555555555555555,24
Jordan,Amman,1995-01-25,1995,1,25,7.722222222222222,25
Jordan,Amman,1995-01-26,1995,1,26,8.88888888888889,26
Jordan,Amman,1995-01-27,1995,1,27,9.444444444444445,27
Jordan,Amman,1995-01-28,1995,1,28,9.555555555555555,28
Jordan,Amman,1995-01-29,1995,1,29,10.055555555555555,29
Jordan,Amman,1995-01-30,1995,1,30,9.72222222222222,30
Jordan,Amman,1995-01-31,1995,1,31,8.722222222222223,31
Jordan,Amman,1996-01-01,1996,1,1,13.11111111111111,1
Jordan,Amman,1996-01-02,1996,1,2,11.61111111111111,2
Jordan,Amman,1996-01-03,1996,1,3,11.444444444444445,3
Jordan,Amman,1996-01-04,1996,1,4,10.666666666666668,4
Jordan,Amman,1996-01-05,1996,1,5,8.222222222222221,5
Jordan,Amman,1996-01-06,1996,1,6,8.222222222222221,6
Jordan,Amman,1996-01-07,1996,1,7,8.11111111111111,7
Jordan,Amman,1996-01-08,1996,1,8,8.333333333333334,8
Jordan,Amman,1996-01-09,1996,1,9,7.777777777777778,9
Jordan,Amman,1996-01-10,1996,1,10,9.5,10
Jordan,Amman,1996-01-11,1996,1,11,7.611111111111112,11
Jordan,Amman,1996-01-12,1996,1,12,6.333333333333332,12
Jordan,Amman,1996-01-13,1996,1,13,6.77777777777778,13
Jordan,Amman,1996-01-14,1996,1,14,6.222222222222224,14
Jordan,Amman,1996-01-15,1996,1,15,6.611111111111111,15
Jordan,Amman,1996-01-16,1996,1,16,6.888888888888888,16
Jordan,Amman,1996-01-17,1996,1,17,5.888888888888889,17
Jordan,Amman,1996-01-18,1996,1,18,3.3888888888888897,18
Jordan,Amman,1996-01-19,1996,1,19,4.444444444444445,19
Jordan,Amman,1996-01-20,1996,1,20,6.0555555555555545,20
Jordan,Amman,1996-01-21,1996,1,21,6.4444444444444455,21
Jordan,Amman,1996-01-22,1996,1,22,5.888888888888889,22
Jordan,Amman,1996-01-23,1996,1,23,6.888888888888888,23
Jordan,Amman,1996-01-24,1996,1,24,5.277777777777778,24
Jordan,Amman,1996-01-25,1996,1,25,6.0555555555555545,25
Jordan,Amman,1996-01-26,1996,1,26,7.944444444444443,26
Jordan,Amman,1996-01-27,1996,1,27,10.5,27
Jordan,Amman,1996-01-28,1996,1,28,10.166666666666664,28
Jordan,Amman,1996-01-29,1996,1,29,10.388888888888893,29
Jordan,Amman,1996-01-30,1996,1,30,12.055555555555555,30
Jordan,Amman,1996-01-31,1996,1,31,13.166666666666668,31
Jordan,Amman,1997-01-01,1997,1,1,10.833333333333334,1
Jordan,Amman,1997-01-02,1997,1,2,10.555555555555555,2
Jordan,Amman,1997-01-03,1997,1,3,10.88888888888889,3
Jordan,Amman,1997-01-04,1997,1,4,11.444444444444445,4
Jordan,Amman,1997-01-05,1997,1,5,10.666666666666668,5
Jordan,Amman,1997-01-06,1997,1,6,11.11111111111111,6
Jordan,Amman,1997-01-07,1997,1,7,13.444444444444446,7
Jordan,Amman,1997-01-08,1997,1,8,13.0,8
Jordan,Amman,1997-01-09,1997,1,9,11.72222222222222,9
Jordan,Amman,1997-01-10,1997,1,10,11.277777777777777,10
Jordan,Amman,1997-01-11,1997,1,11,12.27777777777778,11
Jordan,Amman,1997-01-12,1997,1,12,11.833333333333332,12
Jordan,Amman,1997-01-13,1997,1,13,13.0,13
Jordan,Amman,1997-01-14,1997,1,14,13.166666666666668,14
Jordan,Amman,1997-01-15,1997,1,15,8.555555555555555,15
Jordan,Amman,1997-01-16,1997,1,16,5.499999999999999,16
Jordan,Amman,1997-01-17,1997,1,17,5.888888888888889,17
Jordan,Amman,1997-01-18,1997,1,18,6.555555555555554,18
Jordan,Amman,1997-01-19,1997,1,19,6.77777777777778,19
Jordan,Amman,1997-01-20,1997,1,20,7.777777777777778,20
Jordan,Amman,1997-01-21,1997,1,21,7.944444444444443,21
Jordan,Amman,1997-01-22,1997,1,22,7.555555555555555,22
Jordan,Amman,1997-01-23,1997,1,23,5.888888888888889,23
Jordan,Amman,1997-01-24,1997,1,24,5.833333333333333,24
Jordan,Amman,1997-01-25,1997,1,25,7.611111111111112,25
Jordan,Amman,1997-01-26,1997,1,26,8.166666666666668,26
Jordan,Amman,1997-01-27,1997,1,27,7.000000000000001,27
Jordan,Amman,1997-01-28,1997,1,28,6.277777777777776,28
Jordan,Amman,1997-01-29,1997,1,29,5.166666666666665,29
Jordan,Amman,1997-01-30,1997,1,30,6.333333333333332,30
Jordan,Amman,1997-01-31,1997,1,31,4.333333333333332,31
Jordan,Amman,1998-01-01,1998,1,1,7.88888888888889,1
Jordan,Amman,1998-01-02,1998,1,2,6.277777777777776,2
Jordan,Amman,1998-01-03,1998,1,3,6.166666666666668,3
Jordan,Amman,1998-01-04,1998,1,4,9.27777777777778,4
Jordan,Amman,1998-01-05,1998,1,5,7.611111111111112,5
Jordan,Amman,1998-01-06,1998,1,6,8.944444444444445,6
Jordan,Amman,1998-01-07,1998,1,7,10.72222222222222,7
Jordan,Amman,1998-01-08,1998,1,8,10.22222222222222,8
Jordan,Amman,1998-01-09,1998,1,9,5.7222222222222205,9
Jordan,Amman,1998-01-10,1998,1,10,6.555555555555554,10
Jordan,Amman,1998-01-11,1998,1,11,3.333333333333333,11
Jordan,Amman,1998-01-12,1998,1,12,1.277777777777776,12
Jordan,Amman,1998-01-13,1998,1,13,5.888888888888889,13
Jordan,Amman,1998-01-14,1998,1,14,8.666666666666666,14
Jordan,Amman,1998-01-15,1998,1,15,8.61111111111111,15
Jordan,Amman,1998-01-16,1998,1,16,9.27777777777778,16
Jordan,Amman,1998-01-17,1998,1,17,9.11111111111111,17
Jordan,Amman,1998-01-18,1998,1,18,8.055555555555555,18
Jordan,Amman,1998-01-19,1998,1,19,7.777777777777778,19
Jordan,Amman,1998-01-20,1998,1,20,7.222222222222222,20
Jordan,Amman,1998-01-21,1998,1,21,9.27777777777778,21
Jordan,Amman,1998-01-22,1998,1,22,10.27777777777778,22
Jordan,Amman,1998-01-23,1998,1,23,9.5,23
Jordan,Amman,1998-01-24,1998,1,24,7.833333333333333,24
Jordan,Amman,1998-01-25,1998,1,25,7.5,25
Jordan,Amman,1998-01-26,1998,1,26,8.277777777777779,26
Jordan,Amman,1998-01-27,1998,1,27,7.611111111111112,27
Jordan,Amman,1998-01-28,1998,1,28,8.38888888888889,28
Jordan,Amman,1998-01-29,1998,1,29,7.555555555555555,29
Jordan,Amman,1998-01-30,1998,1,30,7.388888888888887,30
Jordan,Amman,1998-01-31,1998,1,31,7.722222222222222,31
Jordan,Amman,1999-01-01,1999,1,1,10.72222222222222,1
Jordan,Amman,1999-01-02,1999,1,2,10.055555555555555,2
Jordan,Amman,1999-01-03,1999,1,3,10.0,3
Jordan,Amman,1999-01-04,1999,1,4,9.611111111111107,4
Jordan,Amman,1999-01-05,1999,1,5,10.555555555555555,5
Jordan,Amman,1999-01-06,1999,1,6,11.11111111111111,6
Jordan,Amman,1999-01-07,1999,1,7,9.27777777777778,7
Jordan,Amman,1999-01-08,1999,1,8,8.499999999999998,8
Jordan,Amman,1999-01-09,1999,1,9,8.833333333333334,9
Jordan,Amman,1999-01-10,1999,1,10,-72.77777777777777,10
Jordan,Amman,1999-01-11,1999,1,11,10.5,11
Jordan,Amman,1999-01-12,1999,1,12,10.388888888888893,12
Jordan,Amman,1999-01-13,1999,1,13,10.333333333333334,13
Jordan,Amman,1999-01-14,1999,1,14,11.500000000000002,14
Jordan,Amman,1999-01-15,1999,1,15,10.666666666666668,15
Jordan,Amman,1999-01-16,1999,1,16,10.22222222222222,16
Jordan,Amman,1999-01-17,1999,1,17,8.222222222222221,17
Jordan,Amman,1999-01-18,1999,1,18,8.833333333333334,18
Jordan,Amman,1999-01-19,1999,1,19,7.166666666666667,19
Jordan,Amman,1999-01-20,1999,1,20,6.833333333333332,20
Jordan,Amman,1999-01-21,1999,1,21,6.944444444444445,21
Jordan,Amman,1999-01-22,1999,1,22,10.0,22
Jordan,Amman,1999-01-23,1999,1,23,7.611111111111112,23
Jordan,Amman,1999-01-24,1999,1,24,8.833333333333334,24
Jordan,Amman,1999-01-25,1999,1,25,9.27777777777778,25
Jordan,Amman,1999-01-26,1999,1,26,9.666666666666666,26
Jordan,Amman,1999-01-27,1999,1,27,8.61111111111111,27
Jordan,Amman,1999-01-28,1999,1,28,7.88888888888889,28
Jordan,Amman,1999-01-29,1999,1,29,9.11111111111111,29
Jordan,Amman,1999-01-30,1999,1,30,8.88888888888889,30
Jordan,Amman,1999-01-31,1999,1,31,11.333333333333334,31
Jordan,Amman,2000-01-01,2000,1,1,15.166666666666666,1
Jordan,Amman,2000-01-02,2000,1,2,14.72222222222222,2
Jordan,Amman,2000-01-03,2000,1,3,14.5,3
Jordan,Amman,2000-01-04,2000,1,4,8.499999999999998,4
Jordan,Amman,2000-01-05,2000,1,5,5.555555555555555,5
Jordan,Amman,2000-01-06,2000,1,6,5.444444444444443,6
Jordan,Amman,2000-01-07,2000,1,7,7.833333333333333,7
Jordan,Amman,2000-01-08,2000,1,8,8.166666666666668,8
Jordan,Amman,2000-01-09,2000,1,9,6.222222222222224,9
Jordan,Amman,2000-01-10,2000,1,10,6.77777777777778,10
Jordan,Amman,2000-01-11,2000,1,11,6.277777777777776,11
Jordan,Amman,2000-01-12,2000,1,12,5.0,12
Jordan,Amman,2000-01-13,2000,1,13,6.0555555555555545,13
Jordan,Amman,2000-01-14,2000,1,14,6.833333333333332,14
Jordan,Amman,2000-01-15,2000,1,15,6.833333333333332,15
Jordan,Amman,2000-01-16,2000,1,16,4.722222222222222,16
Jordan,Amman,2000-01-17,2000,1,17,4.888888888888888,17
Jordan,Amman,2000-01-18,2000,1,18,7.388888888888887,18
Jordan,Amman,2000-01-19,2000,1,19,7.777777777777778,19
Jordan,Amman,2000-01-20,2000,1,20,7.666666666666665,20
Jordan,Amman,2000-01-21,2000,1,21,5.277777777777778,21
Jordan,Amman,2000-01-22,2000,1,22,5.7222222222222205,22
Jordan,Amman,2000-01-23,2000,1,23,6.333333333333332,23
Jordan,Amman,2000-01-24,2000,1,24,8.222222222222221,24
Jordan,Amman,2000-01-25,2000,1,25,10.444444444444445,25
Jordan,Amman,2000-01-26,2000,1,26,6.888888888888888,26
Jordan,Amman,2000-01-27,2000,1,27,3.777777777777776,27
Jordan,Amman,2000-01-28,2000,1,28,0.7222222222222207,28
Jordan,Amman,2000-01-29,2000,1,29,4.222222222222223,29
Jordan,Amman,2000-01-30,2000,1,30,5.833333333333333,30
Jordan,Amman,2000-01-31,2000,1,31,6.4444444444444455,31
Jordan,Amman,2001-01-01,2001,1,1,11.11111111111111,1
Jordan,Amman,2001-01-02,2001,1,2,10.166666666666664,2
Jordan,Amman,2001-01-03,2001,1,3,8.722222222222223,3
Jordan,Amman,2001-01-04,2001,1,4,9.055555555555554,4
Jordan,Amman,2001-01-05,2001,1,5,10.22222222222222,5
Jordan,Amman,2001-01-06,2001,1,6,9.888888888888888,6
Jordan,Amman,2001-01-07,2001,1,7,9.555555555555555,7
Jordan,Amman,2001-01-08,2001,1,8,8.88888888888889,8
Jordan,Amman,2001-01-09,2001,1,9,9.833333333333336,9
Jordan,Amman,2001-01-10,2001,1,10,10.0,10
Jordan,Amman,2001-01-11,2001,1,11,9.888888888888888,11
Jordan,Amman,2001-01-12,2001,1,12,9.77777777777778,12
Jordan,Amman,2001-01-13,2001,1,13,10.444444444444445,13
Jordan,Amman,2001-01-14,2001,1,14,11.11111111111111,14
Jordan,Amman,2001-01-15,2001,1,15,12.0,15
Jordan,Amman,2001-01-16,2001,1,16,11.166666666666666,16
Jordan,Amman,2001-01-17,2001,1,17,9.38888888888889,17
Jordan,Amman,2001-01-18,2001,1,18,9.72222222222222,18
Jordan,Amman,2001-01-19,2001,1,19,8.055555555555555,19
Jordan,Amman,2001-01-20,2001,1,20,8.444444444444446,20
Jordan,Amman,2001-01-21,2001,1,21,8.444444444444446,21
Jordan,Amman,2001-01-22,2001,1,22,8.499999999999998,22
Jordan,Amman,2001-01-23,2001,1,23,7.777777777777778,23
Jordan,Amman,2001-01-24,2001,1,24,7.88888888888889,24
Jordan,Amman,2001-01-25,2001,1,25,7.833333333333333,25
Jordan,Amman,2001-01-26,2001,1,26,5.055555555555556,26
Jordan,Amman,2001-01-27,2001,1,27,5.38888888888889,27
Jordan,Amman,2001-01-28,2001,1,28,6.500000000000002,28
Jordan,Amman,2001-01-29,2001,1,29,7.11111111111111,29
Jordan,Amman,2001-01-30,2001,1,30,9.77777777777778,30
Jordan,Amman,2001-01-31,2001,1,31,10.166666666666664,31
Jordan,Amman,2002-01-01,2002,1,1,11.166666666666666,1
Jordan,Amman,2002-01-02,2002,1,2,10.388888888888893,2
Jordan,Amman,2002-01-03,2002,1,3,6.611111111111111,3
Jordan,Amman,2002-01-04,2002,1,4,6.722222222222223,4
Jordan,Amman,2002-01-05,2002,1,5,6.77777777777778,5
Jordan,Amman,2002-01-06,2002,1,6,5.777777777777777,6
Jordan,Amman,2002-01-07,2002,1,7,2.444444444444444,7
Jordan,Amman,2002-01-08,2002,1,8,3.444444444444446,8
Jordan,Amman,2002-01-09,2002,1,9,3.944444444444445,9
Jordan,Amman,2002-01-10,2002,1,10,3.611111111111111,10
Jordan,Amman,2002-01-11,2002,1,11,4.61111111111111,11
Jordan,Amman,2002-01-12,2002,1,12,5.333333333333334,12
Jordan,Amman,2002-01-13,2002,1,13,4.944444444444444,13
Jordan,Amman,2002-01-14,2002,1,14,4.61111111111111,14
Jordan,Amman,2002-01-15,2002,1,15,5.999999999999998,15
Jordan,Amman,2002-01-16,2002,1,16,7.11111111111111,16
Jordan,Amman,2002-01-17,2002,1,17,7.055555555555557,17
Jordan,Amman,2002-01-18,2002,1,18,8.444444444444446,18
Jordan,Amman,2002-01-19,2002,1,19,7.222222222222222,19
Jordan,Amman,2002-01-20,2002,1,20,8.166666666666668,20
Jordan,Amman,2002-01-21,2002,1,21,6.833333333333332,21
Jordan,Amman,2002-01-22,2002,1,22,6.833333333333332,22
Jordan,Amman,2002-01-23,2002,1,23,6.77777777777778,23
Jordan,Amman,2002-01-24,2002,1,24,5.7222222222222205,24
Jordan,Amman,2002-01-25,2002,1,25,6.555555555555554,25
Jordan,Amman,2002-01-26,2002,1,26,7.666666666666665,26
Jordan,Amman,2002-01-27,2002,1,27,8.444444444444446,27
Jordan,Amman,2002-01-28,2002,1,28,8.11111111111111,28
Jordan,Amman,2002-01-29,2002,1,29,8.38888888888889,29
Jordan,Amman,2002-01-30,2002,1,30,7.5,30
Jordan,Amman,2002-01-31,2002,1,31,8.499999999999998,31
Jordan,Amman,2003-01-01,2003,1,1,9.72222222222222,1
Jordan,Amman,2003-01-02,2003,1,2,9.166666666666666,2
Jordan,Amman,2003-01-03,2003,1,3,8.277777777777779,3
Jordan,Amman,2003-01-04,2003,1,4,10.166666666666664,4
Jordan,Amman,2003-01-05,2003,1,5,11.555555555555554,5
Jordan,Amman,2003-01-06,2003,1,6,11.444444444444445,6
Jordan,Amman,2003-01-07,2003,1,7,12.5,7
Jordan,Amman,2003-01-08,2003,1,8,12.444444444444445,8
Jordan,Amman,2003-01-09,2003,1,9,11.222222222222223,9
Jordan,Amman,2003-01-10,2003,1,10,11.77777777777778,10
Jordan,Amman,2003-01-11,2003,1,11,12.444444444444445,11
Jordan,Amman,2003-01-12,2003,1,12,12.611111111111112,12
Jordan,Amman,2003-01-13,2003,1,13,-72.77777777777777,13
Jordan,Amman,2003-01-14,2003,1,14,10.388888888888893,14
Jordan,Amman,2003-01-15,2003,1,15,8.11111111111111,15
Jordan,Amman,2003-01-16,2003,1,16,7.333333333333335,16
Jordan,Amman,2003-01-17,2003,1,17,7.333333333333335,17
Jordan,Amman,2003-01-18,2003,1,18,8.277777777777779,18
Jordan,Amman,2003-01-19,2003,1,19,6.166666666666668,19
Jordan,Amman,2003-01-20,2003,1,20,5.888888888888889,20
Jordan,Amman,2003-01-21,2003,1,21,7.666666666666665,21
Jordan,Amman,2003-01-22,2003,1,22,7.5,22
Jordan,Amman,2003-01-23,2003,1,23,7.555555555555555,23
Jordan,Amman,2003-01-24,2003,1,24,8.333333333333334,24
Jordan,Amman,2003-01-25,2003,1,25,9.666666666666666,25
Jordan,Amman,2003-01-26,2003,1,26,9.944444444444445,26
Jordan,Amman,2003-01-27,2003,1,27,8.38888888888889,27
Jordan,Amman,2003-01-28,2003,1,28,7.611111111111112,28
Jordan,Amman,2003-01-29,2003,1,29,8.88888888888889,29
Jordan,Amman,2003-01-30,2003,1,30,9.944444444444445,30
Jordan,Amman,2003-01-31,2003,1,31,11.38888888888889,31
Jordan,Amman,2004-01-01,2004,1,1,8.277777777777779,1
Jordan,Amman,2004-01-02,2004,1,2,8.444444444444446,2
Jordan,Amman,2004-01-03,2004,1,3,8.055555555555555,3
Jordan,Amman,2004-01-04,2004,1,4,9.555555555555555,4
Jordan,Amman,2004-01-05,2004,1,5,10.388888888888893,5
Jordan,Amman,2004-01-06,2004,1,6,9.055555555555554,6
Jordan,Amman,2004-01-07,2004,1,7,6.555555555555554,7
Jordan,Amman,2004-01-08,2004,1,8,4.833333333333335,8
Jordan,Amman,2004-01-09,2004,1,9,6.500000000000002,9
Jordan,Amman,2004-01-10,2004,1,10,7.333333333333335,10
Jordan,Amman,2004-01-11,2004,1,11,8.277777777777779,11
Jordan,Amman,2004-01-12,2004,1,12,5.166666666666665,12
Jordan,Amman,2004-01-13,2004,1,13,8.0,13
Jordan,Amman,2004-01-14,2004,1,14,7.555555555555555,14
Jordan,Amman,2004-01-15,2004,1,15,10.055555555555555,15
Jordan,Amman,2004-01-16,2004,1,16,10.833333333333334,16
Jordan,Amman,2004-01-17,2004,1,17,10.166666666666664,17
Jordan,Amman,2004-01-18,2004,1,18,8.777777777777777,18
Jordan,Amman,2004-01-19,2004,1,19,9.444444444444445,19
Jordan,Amman,2004-01-20,2004,1,20,9.055555555555554,20
Jordan,Amman,2004-01-21,2004,1,21,10.055555555555555,21
Jordan,Amman,2004-01-22,2004,1,22,10.555555555555555,22
Jordan,Amman,2004-01-23,2004,1,23,7.000000000000001,23
Jordan,Amman,2004-01-24,2004,1,24,5.666666666666668,24
Jordan,Amman,2004-01-25,2004,1,25,5.944444444444446,25
Jordan,Amman,2004-01-26,2004,1,26,6.666666666666667,26
Jordan,Amman,2004-01-27,2004,1,27,6.333333333333332,27
Jordan,Amman,2004-01-28,2004,1,28,6.722222222222223,28
Jordan,Amman,2004-01-29,2004,1,29,8.444444444444446,29
Jordan,Amman,2004-01-30,2004,1,30,8.944444444444445,30
Jordan,Amman,2004-01-31,2004,1,31,9.27777777777778,31
Jordan,Amman,2005-01-01,2005,1,1,13.555555555555555,1
Jordan,Amman,2005-01-02,2005,1,2,10.72222222222222,2
Jordan,Amman,2005-01-03,2005,1,3,8.499999999999998,3
Jordan,Amman,2005-01-04,2005,1,4,9.055555555555554,4
Jordan,Amman,2005-01-05,2005,1,5,7.555555555555555,5
Jordan,Amman,2005-01-06,2005,1,6,6.611111111111111,6
Jordan,Amman,2005-01-07,2005,1,7,6.666666666666667,7
Jordan,Amman,2005-01-08,2005,1,8,5.333333333333334,8
Jordan,Amman,2005-01-09,2005,1,9,5.444444444444443,9
Jordan,Amman,2005-01-10,2005,1,10,6.611111111111111,10
Jordan,Amman,2005-01-11,2005,1,11,8.944444444444445,11
Jordan,Amman,2005-01-12,2005,1,12,7.88888888888889,12
Jordan,Amman,2005-01-13,2005,1,13,8.88888888888889,13
Jordan,Amman,2005-01-14,2005,1,14,9.666666666666666,14
Jordan,Amman,2005-01-15,2005,1,15,9.055555555555554,15
Jordan,Amman,2005-01-16,2005,1,16,9.22222222222222,16
Jordan,Amman,2005-01-17,2005,1,17,9.000000000000002,17
Jordan,Amman,2005-01-18,2005,1,18,6.0555555555555545,18
Jordan,Amman,2005-01-19,2005,1,19,6.666666666666667,19
Jordan,Amman,2005-01-20,2005,1,20,8.555555555555555,20
Jordan,Amman,2005-01-21,2005,1,21,8.88888888888889,21
Jordan,Amman,2005-01-22,2005,1,22,6.500000000000002,22
Jordan,Amman,2005-01-23,2005,1,23,7.833333333333333,23
Jordan,Amman,2005-01-24,2005,1,24,7.222222222222222,24
Jordan,Amman,2005-01-25,2005,1,25,7.666666666666665,25
Jordan,Amman,2005-01-26,2005,1,26,9.000000000000002,26
Jordan,Amman,2005-01-27,2005,1,27,9.11111111111111,27
Jordan,Amman,2005-01-28,2005,1,28,11.222222222222223,28
Jordan,Amman,2005-01-29,2005,1,29,11.77777777777778,29
Jordan,Amman,2005-01-30,2005,1,30,15.5,30
Jordan,Amman,2005-01-31,2005,1,31,10.22222222222222,31
